X0,fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality
705,9.100000,0.765000,0.040000,1.600000,0.078000,4.000000,14.000000,0.998000,3.290000,0.540000,9.700000,4
706,8.400000,1.035000,0.150000,6.000000,0.073000,11.000000,54.000000,0.999000,3.370000,0.490000,9.900000,5
707,7.000000,0.780000,0.080000,2.000000,0.093000,10.000000,19.000000,0.995600,3.400000,0.470000,10.000000,5
708,7.400000,0.490000,0.190000,3.000000,0.077000,16.000000,37.000000,0.996600,3.370000,0.510000,10.500000,5
709,7.800000,0.545000,0.120000,2.500000,0.068000,11.000000,35.000000,0.996000,3.340000,0.610000,11.600000,6
710,9.700000,0.310000,0.470000,1.600000,0.062000,13.000000,33.000000,0.998300,3.270000,0.660000,10.000000,6
711,10.600000,1.025000,0.430000,2.800000,0.080000,21.000000,84.000000,0.998500,3.060000,0.570000,10.100000,5
712,8.900000,0.565000,0.340000,3.000000,0.093000,16.000000,112.000000,0.999800,3.380000,0.610000,9.500000,5
713,8.700000,0.690000,0.000000,3.200000,0.084000,13.000000,33.000000,0.999200,3.360000,0.450000,9.400000,5
714,8.000000,0.430000,0.360000,2.300000,0.075000,10.000000,48.000000,0.997600,3.340000,0.460000,9.400000,5
715,9.900000,0.740000,0.280000,2.600000,0.078000,21.000000,77.000000,0.998000,3.280000,0.510000,9.800000,5
716,7.200000,0.490000,0.180000,2.700000,0.069000,13.000000,34.000000,0.996700,3.290000,0.480000,9.200000,6
717,8.000000,0.430000,0.360000,2.300000,0.075000,10.000000,48.000000,0.997600,3.340000,0.460000,9.400000,5
718,7.600000,0.460000,0.110000,2.600000,0.079000,12.000000,49.000000,0.996800,3.210000,0.570000,10.000000,5
719,8.400000,0.560000,0.040000,2.000000,0.082000,10.000000,22.000000,0.997600,3.220000,0.440000,9.600000,5
720,7.100000,0.660000,0.000000,3.900000,0.086000,17.000000,45.000000,0.997600,3.460000,0.540000,9.500000,5
721,8.400000,0.560000,0.040000,2.000000,0.082000,10.000000,22.000000,0.997600,3.220000,0.440000,9.600000,5
722,8.900000,0.480000,0.240000,2.850000,0.094000,35.000000,106.000000,0.998200,3.100000,0.530000,9.200000,5
723,7.600000,0.420000,0.080000,2.700000,0.084000,15.000000,48.000000,0.996800,3.210000,0.590000,10.000000,5
724,7.100000,0.310000,0.300000,2.200000,0.053000,36.000000,127.000000,0.996500,2.940000,1.620000,9.500000,5
725,7.500000,1.115000,0.100000,3.100000,0.086000,5.000000,12.000000,0.995800,3.540000,0.600000,11.200000,4
726,9.000000,0.660000,0.170000,3.000000,0.077000,5.000000,13.000000,0.997600,3.290000,0.550000,10.400000,5
727,8.100000,0.720000,0.090000,2.800000,0.084000,18.000000,49.000000,0.999400,3.430000,0.720000,11.100000,6
728,6.400000,0.570000,0.020000,1.800000,0.067000,4.000000,11.000000,0.997000,3.460000,0.680000,9.500000,5
729,6.400000,0.570000,0.020000,1.800000,0.067000,4.000000,11.000000,0.997000,3.460000,0.680000,9.500000,5
730,6.400000,0.865000,0.030000,3.200000,0.071000,27.000000,58.000000,0.995000,3.610000,0.490000,12.700000,6
731,9.500000,0.550000,0.660000,2.300000,0.387000,12.000000,37.000000,0.998200,3.170000,0.670000,9.600000,5
732,8.900000,0.875000,0.130000,3.450000,0.088000,4.000000,14.000000,0.999400,3.440000,0.520000,11.500000,5
733,7.300000,0.835000,0.030000,2.100000,0.092000,10.000000,19.000000,0.996600,3.390000,0.470000,9.600000,5
734,7.000000,0.450000,0.340000,2.700000,0.082000,16.000000,72.000000,0.998000,3.550000,0.600000,9.500000,5
735,7.700000,0.560000,0.200000,2.000000,0.075000,9.000000,39.000000,0.998700,3.480000,0.620000,9.300000,5
736,7.700000,0.965000,0.100000,2.100000,0.112000,11.000000,22.000000,0.996300,3.260000,0.500000,9.500000,5
737,7.700000,0.965000,0.100000,2.100000,0.112000,11.000000,22.000000,0.996300,3.260000,0.500000,9.500000,5
738,8.200000,0.590000,0.000000,2.500000,0.093000,19.000000,58.000000,1.000200,3.500000,0.650000,9.300000,6
739,9.000000,0.460000,0.230000,2.800000,0.092000,28.000000,104.000000,0.998300,3.100000,0.560000,9.200000,5
740,9.000000,0.690000,0.000000,2.400000,0.088000,19.000000,38.000000,0.999000,3.350000,0.600000,9.300000,5
741,8.300000,0.760000,0.290000,4.200000,0.075000,12.000000,16.000000,0.996500,3.450000,0.680000,11.500000,6
742,9.200000,0.530000,0.240000,2.600000,0.078000,28.000000,139.000000,0.997880,3.210000,0.570000,9.500000,5
743,6.500000,0.615000,0.000000,1.900000,0.065000,9.000000,18.000000,0.997200,3.460000,0.650000,9.200000,5
744,11.600000,0.410000,0.580000,2.800000,0.096000,25.000000,101.000000,1.000240,3.130000,0.530000,10.000000,5
745,11.100000,0.390000,0.540000,2.700000,0.095000,21.000000,101.000000,1.000100,3.130000,0.510000,9.500000,5
746,7.300000,0.510000,0.180000,2.100000,0.070000,12.000000,28.000000,0.997680,3.520000,0.730000,9.500000,6
747,8.200000,0.340000,0.380000,2.500000,0.080000,12.000000,57.000000,0.997800,3.300000,0.470000,9.000000,6
748,8.600000,0.330000,0.400000,2.600000,0.083000,16.000000,68.000000,0.997820,3.300000,0.480000,9.400000,5
749,7.200000,0.500000,0.180000,2.100000,0.071000,12.000000,31.000000,0.997610,3.520000,0.720000,9.600000,6
750,7.300000,0.510000,0.180000,2.100000,0.070000,12.000000,28.000000,0.997680,3.520000,0.730000,9.500000,6
751,8.300000,0.650000,0.100000,2.900000,0.089000,17.000000,40.000000,0.998030,3.290000,0.550000,9.500000,5
752,8.300000,0.650000,0.100000,2.900000,0.089000,17.000000,40.000000,0.998030,3.290000,0.550000,9.500000,5
753,7.600000,0.540000,0.130000,2.500000,0.097000,24.000000,66.000000,0.997850,3.390000,0.610000,9.400000,5
754,8.300000,0.650000,0.100000,2.900000,0.089000,17.000000,40.000000,0.998030,3.290000,0.550000,9.500000,5
755,7.800000,0.480000,0.680000,1.700000,0.415000,14.000000,32.000000,0.996560,3.090000,1.060000,9.100000,6
756,7.800000,0.910000,0.070000,1.900000,0.058000,22.000000,47.000000,0.995250,3.510000,0.430000,10.700000,6
757,6.300000,0.980000,0.010000,2.000000,0.057000,15.000000,33.000000,0.994880,3.600000,0.460000,11.200000,6
758,8.100000,0.870000,0.000000,2.200000,0.084000,10.000000,31.000000,0.996560,3.250000,0.500000,9.800000,5
759,8.100000,0.870000,0.000000,2.200000,0.084000,10.000000,31.000000,0.996560,3.250000,0.500000,9.800000,5
760,8.800000,0.420000,0.210000,2.500000,0.092000,33.000000,88.000000,0.998230,3.190000,0.520000,9.200000,5
761,9.000000,0.580000,0.250000,2.800000,0.075000,9.000000,104.000000,0.997790,3.230000,0.570000,9.700000,5
762,9.300000,0.655000,0.260000,2.000000,0.096000,5.000000,35.000000,0.997380,3.250000,0.420000,9.600000,5
763,8.800000,0.700000,0.000000,1.700000,0.069000,8.000000,19.000000,0.997010,3.310000,0.530000,10.000000,6
764,9.300000,0.655000,0.260000,2.000000,0.096000,5.000000,35.000000,0.997380,3.250000,0.420000,9.600000,5
765,9.100000,0.680000,0.110000,2.800000,0.093000,11.000000,44.000000,0.998880,3.310000,0.550000,9.500000,6
766,9.200000,0.670000,0.100000,3.000000,0.091000,12.000000,48.000000,0.998880,3.310000,0.540000,9.500000,6
767,8.800000,0.590000,0.180000,2.900000,0.089000,12.000000,74.000000,0.997380,3.140000,0.540000,9.400000,5
768,7.500000,0.600000,0.320000,2.700000,0.103000,13.000000,98.000000,0.999380,3.450000,0.620000,9.500000,5
769,7.100000,0.590000,0.020000,2.300000,0.082000,24.000000,94.000000,0.997440,3.550000,0.530000,9.700000,6
770,7.900000,0.720000,0.010000,1.900000,0.076000,7.000000,32.000000,0.996680,3.390000,0.540000,9.600000,5
771,7.100000,0.590000,0.020000,2.300000,0.082000,24.000000,94.000000,0.997440,3.550000,0.530000,9.700000,6
772,9.400000,0.685000,0.260000,2.400000,0.082000,23.000000,143.000000,0.997800,3.280000,0.550000,9.400000,5
773,9.500000,0.570000,0.270000,2.300000,0.082000,23.000000,144.000000,0.997820,3.270000,0.550000,9.400000,5
774,7.900000,0.400000,0.290000,1.800000,0.157000,1.000000,44.000000,0.997300,3.300000,0.920000,9.500000,6
775,7.900000,0.400000,0.300000,1.800000,0.157000,2.000000,45.000000,0.997270,3.310000,0.910000,9.500000,6
776,7.200000,1.000000,0.000000,3.000000,0.102000,7.000000,16.000000,0.995860,3.430000,0.460000,10.000000,5
777,6.900000,0.765000,0.180000,2.400000,0.243000,5.500000,48.000000,0.996120,3.400000,0.600000,10.300000,6
778,6.900000,0.635000,0.170000,2.400000,0.241000,6.000000,18.000000,0.996100,3.400000,0.590000,10.300000,6
779,8.300000,0.430000,0.300000,3.400000,0.079000,7.000000,34.000000,0.997880,3.360000,0.610000,10.500000,5
780,7.100000,0.520000,0.030000,2.600000,0.076000,21.000000,92.000000,0.997450,3.500000,0.600000,9.800000,5
781,7.000000,0.570000,0.000000,2.000000,0.190000,12.000000,45.000000,0.996760,3.310000,0.600000,9.400000,6
782,6.500000,0.460000,0.140000,2.400000,0.114000,9.000000,37.000000,0.997320,3.660000,0.650000,9.800000,5
783,9.000000,0.820000,0.050000,2.400000,0.081000,26.000000,96.000000,0.998140,3.360000,0.530000,10.000000,5
784,6.500000,0.460000,0.140000,2.400000,0.114000,9.000000,37.000000,0.997320,3.660000,0.650000,9.800000,5
785,7.100000,0.590000,0.010000,2.500000,0.077000,20.000000,85.000000,0.997460,3.550000,0.590000,9.800000,5
786,9.900000,0.350000,0.410000,2.300000,0.083000,11.000000,61.000000,0.998200,3.210000,0.500000,9.500000,5
787,9.900000,0.350000,0.410000,2.300000,0.083000,11.000000,61.000000,0.998200,3.210000,0.500000,9.500000,5
788,10.000000,0.560000,0.240000,2.200000,0.079000,19.000000,58.000000,0.999100,3.180000,0.560000,10.100000,6
789,10.000000,0.560000,0.240000,2.200000,0.079000,19.000000,58.000000,0.999100,3.180000,0.560000,10.100000,6
790,8.600000,0.630000,0.170000,2.900000,0.099000,21.000000,119.000000,0.998000,3.090000,0.520000,9.300000,5
791,7.400000,0.370000,0.430000,2.600000,0.082000,18.000000,82.000000,0.997080,3.330000,0.680000,9.700000,6
792,8.800000,0.640000,0.170000,2.900000,0.084000,25.000000,130.000000,0.998180,3.230000,0.540000,9.600000,5
793,7.100000,0.610000,0.020000,2.500000,0.081000,17.000000,87.000000,0.997450,3.480000,0.600000,9.700000,6
794,7.700000,0.600000,0.000000,2.600000,0.055000,7.000000,13.000000,0.996390,3.380000,0.560000,10.800000,5
795,10.100000,0.270000,0.540000,2.300000,0.065000,7.000000,26.000000,0.995310,3.170000,0.530000,12.500000,6
796,10.800000,0.890000,0.300000,2.600000,0.132000,7.000000,60.000000,0.997860,2.990000,1.180000,10.200000,5
797,8.700000,0.460000,0.310000,2.500000,0.126000,24.000000,64.000000,0.997460,3.100000,0.740000,9.600000,5
798,9.300000,0.370000,0.440000,1.600000,0.038000,21.000000,42.000000,0.995260,3.240000,0.810000,10.800000,7
799,9.400000,0.500000,0.340000,3.600000,0.082000,5.000000,14.000000,0.998700,3.290000,0.520000,10.700000,6
800,9.400000,0.500000,0.340000,3.600000,0.082000,5.000000,14.000000,0.998700,3.290000,0.520000,10.700000,6
801,7.200000,0.610000,0.080000,4.000000,0.082000,26.000000,108.000000,0.996410,3.250000,0.510000,9.400000,5
802,8.600000,0.550000,0.090000,3.300000,0.068000,8.000000,17.000000,0.997350,3.230000,0.440000,10.000000,5
803,5.100000,0.585000,0.000000,1.700000,0.044000,14.000000,86.000000,0.992640,3.560000,0.940000,12.900000,7
804,7.700000,0.560000,0.080000,2.500000,0.114000,14.000000,46.000000,0.997100,3.240000,0.660000,9.600000,6
805,8.400000,0.520000,0.220000,2.700000,0.084000,4.000000,18.000000,0.996820,3.260000,0.570000,9.900000,6
806,8.200000,0.280000,0.400000,2.400000,0.052000,4.000000,10.000000,0.993560,3.330000,0.700000,12.800000,7
807,8.400000,0.250000,0.390000,2.000000,0.041000,4.000000,10.000000,0.993860,3.270000,0.710000,12.500000,7
808,8.200000,0.280000,0.400000,2.400000,0.052000,4.000000,10.000000,0.993560,3.330000,0.700000,12.800000,7
809,7.400000,0.530000,0.120000,1.900000,0.165000,4.000000,12.000000,0.997020,3.260000,0.860000,9.200000,5
810,7.600000,0.480000,0.310000,2.800000,0.070000,4.000000,15.000000,0.996930,3.220000,0.550000,10.300000,6
811,7.300000,0.490000,0.100000,2.600000,0.068000,4.000000,14.000000,0.995620,3.300000,0.470000,10.500000,5
812,12.900000,0.500000,0.550000,2.800000,0.072000,7.000000,24.000000,1.000120,3.090000,0.680000,10.900000,6
813,10.800000,0.450000,0.330000,2.500000,0.099000,20.000000,38.000000,0.998180,3.240000,0.710000,10.800000,5
814,6.900000,0.390000,0.240000,2.100000,0.102000,4.000000,7.000000,0.994620,3.440000,0.580000,11.400000,4
815,12.600000,0.410000,0.540000,2.800000,0.103000,19.000000,41.000000,0.999390,3.210000,0.760000,11.300000,6
816,10.800000,0.450000,0.330000,2.500000,0.099000,20.000000,38.000000,0.998180,3.240000,0.710000,10.800000,5
817,9.800000,0.510000,0.190000,3.200000,0.081000,8.000000,30.000000,0.998400,3.230000,0.580000,10.500000,6
818,10.800000,0.290000,0.420000,1.600000,0.084000,19.000000,27.000000,0.995450,3.280000,0.730000,11.900000,6
819,7.100000,0.715000,0.000000,2.350000,0.071000,21.000000,47.000000,0.996320,3.290000,0.450000,9.400000,5
820,9.100000,0.660000,0.150000,3.200000,0.097000,9.000000,59.000000,0.999760,3.280000,0.540000,9.600000,5
821,7.000000,0.685000,0.000000,1.900000,0.099000,9.000000,22.000000,0.996060,3.340000,0.600000,9.700000,5
822,4.900000,0.420000,0.000000,2.100000,0.048000,16.000000,42.000000,0.991540,3.710000,0.740000,14.000000,7
823,6.700000,0.540000,0.130000,2.000000,0.076000,15.000000,36.000000,0.997300,3.610000,0.640000,9.800000,5
824,6.700000,0.540000,0.130000,2.000000,0.076000,15.000000,36.000000,0.997300,3.610000,0.640000,9.800000,5
825,7.100000,0.480000,0.280000,2.800000,0.068000,6.000000,16.000000,0.996820,3.240000,0.530000,10.300000,5
826,7.100000,0.460000,0.140000,2.800000,0.076000,15.000000,37.000000,0.996240,3.360000,0.490000,10.700000,5
827,7.500000,0.270000,0.340000,2.300000,0.050000,4.000000,8.000000,0.995100,3.400000,0.640000,11.000000,7
828,7.100000,0.460000,0.140000,2.800000,0.076000,15.000000,37.000000,0.996240,3.360000,0.490000,10.700000,5
829,7.800000,0.570000,0.090000,2.300000,0.065000,34.000000,45.000000,0.994170,3.460000,0.740000,12.700000,8
830,5.900000,0.610000,0.080000,2.100000,0.071000,16.000000,24.000000,0.993760,3.560000,0.770000,11.100000,6
831,7.500000,0.685000,0.070000,2.500000,0.058000,5.000000,9.000000,0.996320,3.380000,0.550000,10.900000,4
832,5.900000,0.610000,0.080000,2.100000,0.071000,16.000000,24.000000,0.993760,3.560000,0.770000,11.100000,6
833,10.400000,0.440000,0.420000,1.500000,0.145000,34.000000,48.000000,0.998320,3.380000,0.860000,9.900000,3
834,11.600000,0.470000,0.440000,1.600000,0.147000,36.000000,51.000000,0.998360,3.380000,0.860000,9.900000,4
835,8.800000,0.685000,0.260000,1.600000,0.088000,16.000000,23.000000,0.996940,3.320000,0.470000,9.400000,5
836,7.600000,0.665000,0.100000,1.500000,0.066000,27.000000,55.000000,0.996550,3.390000,0.510000,9.300000,5
837,6.700000,0.280000,0.280000,2.400000,0.012000,36.000000,100.000000,0.990640,3.260000,0.390000,11.700000,7
838,6.700000,0.280000,0.280000,2.400000,0.012000,36.000000,100.000000,0.990640,3.260000,0.390000,11.700000,7
839,10.100000,0.310000,0.350000,1.600000,0.075000,9.000000,28.000000,0.996720,3.240000,0.830000,11.200000,7
840,6.000000,0.500000,0.040000,2.200000,0.092000,13.000000,26.000000,0.996470,3.460000,0.470000,10.000000,5
841,11.100000,0.420000,0.470000,2.650000,0.085000,9.000000,34.000000,0.997360,3.240000,0.770000,12.100000,7
842,6.600000,0.660000,0.000000,3.000000,0.115000,21.000000,31.000000,0.996290,3.450000,0.630000,10.300000,5
843,10.600000,0.500000,0.450000,2.600000,0.119000,34.000000,68.000000,0.997080,3.230000,0.720000,10.900000,6
844,7.100000,0.685000,0.350000,2.000000,0.088000,9.000000,92.000000,0.996300,3.280000,0.620000,9.400000,5
845,9.900000,0.250000,0.460000,1.700000,0.062000,26.000000,42.000000,0.995900,3.180000,0.830000,10.600000,6
846,6.400000,0.640000,0.210000,1.800000,0.081000,14.000000,31.000000,0.996890,3.590000,0.660000,9.800000,5
847,6.400000,0.640000,0.210000,1.800000,0.081000,14.000000,31.000000,0.996890,3.590000,0.660000,9.800000,5
848,7.400000,0.680000,0.160000,1.800000,0.078000,12.000000,39.000000,0.997700,3.500000,0.700000,9.900000,6
849,6.400000,0.640000,0.210000,1.800000,0.081000,14.000000,31.000000,0.996890,3.590000,0.660000,9.800000,5
850,6.400000,0.630000,0.210000,1.600000,0.080000,12.000000,32.000000,0.996890,3.580000,0.660000,9.800000,5
851,9.300000,0.430000,0.440000,1.900000,0.085000,9.000000,22.000000,0.997080,3.280000,0.550000,9.500000,5
852,9.300000,0.430000,0.440000,1.900000,0.085000,9.000000,22.000000,0.997080,3.280000,0.550000,9.500000,5
853,8.000000,0.420000,0.320000,2.500000,0.080000,26.000000,122.000000,0.998010,3.220000,1.070000,9.700000,5
854,9.300000,0.360000,0.390000,1.500000,0.080000,41.000000,55.000000,0.996520,3.470000,0.730000,10.900000,6
855,9.300000,0.360000,0.390000,1.500000,0.080000,41.000000,55.000000,0.996520,3.470000,0.730000,10.900000,6
856,7.600000,0.735000,0.020000,2.500000,0.071000,10.000000,14.000000,0.995380,3.510000,0.710000,11.700000,7
857,9.300000,0.360000,0.390000,1.500000,0.080000,41.000000,55.000000,0.996520,3.470000,0.730000,10.900000,6
858,8.200000,0.260000,0.340000,2.500000,0.073000,16.000000,47.000000,0.995940,3.400000,0.780000,11.300000,7
859,11.700000,0.280000,0.470000,1.700000,0.054000,17.000000,32.000000,0.996860,3.150000,0.670000,10.600000,7
860,6.800000,0.560000,0.220000,1.800000,0.074000,15.000000,24.000000,0.994380,3.400000,0.820000,11.200000,6
861,7.200000,0.620000,0.060000,2.700000,0.077000,15.000000,85.000000,0.997460,3.510000,0.540000,9.500000,5
862,5.800000,1.010000,0.660000,2.000000,0.039000,15.000000,88.000000,0.993570,3.660000,0.600000,11.500000,6
863,7.500000,0.420000,0.320000,2.700000,0.067000,7.000000,25.000000,0.996280,3.240000,0.440000,10.400000,5
864,7.200000,0.620000,0.060000,2.500000,0.078000,17.000000,84.000000,0.997460,3.510000,0.530000,9.700000,5
865,7.200000,0.620000,0.060000,2.700000,0.077000,15.000000,85.000000,0.997460,3.510000,0.540000,9.500000,5
866,7.200000,0.635000,0.070000,2.600000,0.077000,16.000000,86.000000,0.997480,3.510000,0.540000,9.700000,5
867,6.800000,0.490000,0.220000,2.300000,0.071000,13.000000,24.000000,0.994380,3.410000,0.830000,11.300000,6
868,6.900000,0.510000,0.230000,2.000000,0.072000,13.000000,22.000000,0.994380,3.400000,0.840000,11.200000,6
869,6.800000,0.560000,0.220000,1.800000,0.074000,15.000000,24.000000,0.994380,3.400000,0.820000,11.200000,6
870,7.600000,0.630000,0.030000,2.000000,0.080000,27.000000,43.000000,0.995780,3.440000,0.640000,10.900000,6
871,7.700000,0.715000,0.010000,2.100000,0.064000,31.000000,43.000000,0.993710,3.410000,0.570000,11.800000,6
872,6.900000,0.560000,0.030000,1.500000,0.086000,36.000000,46.000000,0.995220,3.530000,0.570000,10.600000,5
873,7.300000,0.350000,0.240000,2.000000,0.067000,28.000000,48.000000,0.995760,3.430000,0.540000,10.000000,4
874,9.100000,0.210000,0.370000,1.600000,0.067000,6.000000,10.000000,0.995520,3.230000,0.580000,11.100000,7
875,10.400000,0.380000,0.460000,2.100000,0.104000,6.000000,10.000000,0.996640,3.120000,0.650000,11.800000,7
876,8.800000,0.310000,0.400000,2.800000,0.109000,7.000000,16.000000,0.996140,3.310000,0.790000,11.800000,7
877,7.100000,0.470000,0.000000,2.200000,0.067000,7.000000,14.000000,0.995170,3.400000,0.580000,10.900000,4
878,7.700000,0.715000,0.010000,2.100000,0.064000,31.000000,43.000000,0.993710,3.410000,0.570000,11.800000,6
879,8.800000,0.610000,0.190000,4.000000,0.094000,30.000000,69.000000,0.997870,3.220000,0.500000,10.000000,6
880,7.200000,0.600000,0.040000,2.500000,0.076000,18.000000,88.000000,0.997450,3.530000,0.550000,9.500000,5
881,9.200000,0.560000,0.180000,1.600000,0.078000,10.000000,21.000000,0.995760,3.150000,0.490000,9.900000,5
882,7.600000,0.715000,0.000000,2.100000,0.068000,30.000000,35.000000,0.995330,3.480000,0.650000,11.400000,6
883,8.400000,0.310000,0.290000,3.100000,0.194000,14.000000,26.000000,0.995360,3.220000,0.780000,12.000000,6
884,7.200000,0.600000,0.040000,2.500000,0.076000,18.000000,88.000000,0.997450,3.530000,0.550000,9.500000,5
885,8.800000,0.610000,0.190000,4.000000,0.094000,30.000000,69.000000,0.997870,3.220000,0.500000,10.000000,6
886,8.900000,0.750000,0.140000,2.500000,0.086000,9.000000,30.000000,0.998240,3.340000,0.640000,10.500000,5
887,9.000000,0.800000,0.120000,2.400000,0.083000,8.000000,28.000000,0.998360,3.330000,0.650000,10.400000,6
888,10.700000,0.520000,0.380000,2.600000,0.066000,29.000000,56.000000,0.995770,3.150000,0.790000,12.100000,7
889,6.800000,0.570000,0.000000,2.500000,0.072000,32.000000,64.000000,0.994910,3.430000,0.560000,11.200000,6
890,10.700000,0.900000,0.340000,6.600000,0.112000,23.000000,99.000000,1.002890,3.220000,0.680000,9.300000,5
891,7.200000,0.340000,0.240000,2.000000,0.071000,30.000000,52.000000,0.995760,3.440000,0.580000,10.100000,5
892,7.200000,0.660000,0.030000,2.300000,0.078000,16.000000,86.000000,0.997430,3.530000,0.570000,9.700000,5
893,10.100000,0.450000,0.230000,1.900000,0.082000,10.000000,18.000000,0.997740,3.220000,0.650000,9.300000,6
894,7.200000,0.660000,0.030000,2.300000,0.078000,16.000000,86.000000,0.997430,3.530000,0.570000,9.700000,5
895,7.200000,0.630000,0.030000,2.200000,0.080000,17.000000,88.000000,0.997450,3.530000,0.580000,9.800000,6
896,7.100000,0.590000,0.010000,2.300000,0.080000,27.000000,43.000000,0.995500,3.420000,0.580000,10.700000,6
897,8.300000,0.310000,0.390000,2.400000,0.078000,17.000000,43.000000,0.994440,3.310000,0.770000,12.500000,7
898,7.100000,0.590000,0.010000,2.300000,0.080000,27.000000,43.000000,0.995500,3.420000,0.580000,10.700000,6
899,8.300000,0.310000,0.390000,2.400000,0.078000,17.000000,43.000000,0.994440,3.310000,0.770000,12.500000,7
900,8.300000,1.020000,0.020000,3.400000,0.084000,6.000000,11.000000,0.998920,3.480000,0.490000,11.000000,3
901,8.900000,0.310000,0.360000,2.600000,0.056000,10.000000,39.000000,0.995620,3.400000,0.690000,11.800000,5
902,7.400000,0.635000,0.100000,2.400000,0.080000,16.000000,33.000000,0.997360,3.580000,0.690000,10.800000,7
903,7.400000,0.635000,0.100000,2.400000,0.080000,16.000000,33.000000,0.997360,3.580000,0.690000,10.800000,7
904,6.800000,0.590000,0.060000,6.000000,0.060000,11.000000,18.000000,0.996200,3.410000,0.590000,10.800000,7
905,6.800000,0.590000,0.060000,6.000000,0.060000,11.000000,18.000000,0.996200,3.410000,0.590000,10.800000,7
906,9.200000,0.580000,0.200000,3.000000,0.081000,15.000000,115.000000,0.998000,3.230000,0.590000,9.500000,5
907,7.200000,0.540000,0.270000,2.600000,0.084000,12.000000,78.000000,0.996400,3.390000,0.710000,11.000000,5
908,6.100000,0.560000,0.000000,2.200000,0.079000,6.000000,9.000000,0.994800,3.590000,0.540000,11.500000,6
909,7.400000,0.520000,0.130000,2.400000,0.078000,34.000000,61.000000,0.995280,3.430000,0.590000,10.800000,6
910,7.300000,0.305000,0.390000,1.200000,0.059000,7.000000,11.000000,0.993310,3.290000,0.520000,11.500000,6
911,9.300000,0.380000,0.480000,3.800000,0.132000,3.000000,11.000000,0.995770,3.230000,0.570000,13.200000,6
912,9.100000,0.280000,0.460000,9.000000,0.114000,3.000000,9.000000,0.999010,3.180000,0.600000,10.900000,6
913,10.000000,0.460000,0.440000,2.900000,0.065000,4.000000,8.000000,0.996740,3.330000,0.620000,12.200000,6
914,9.400000,0.395000,0.460000,4.600000,0.094000,3.000000,10.000000,0.996390,3.270000,0.640000,12.200000,7
915,7.300000,0.305000,0.390000,1.200000,0.059000,7.000000,11.000000,0.993310,3.290000,0.520000,11.500000,6
916,8.600000,0.315000,0.400000,2.200000,0.079000,3.000000,6.000000,0.995120,3.270000,0.670000,11.900000,6
917,5.300000,0.715000,0.190000,1.500000,0.161000,7.000000,62.000000,0.993950,3.620000,0.610000,11.000000,5
918,6.800000,0.410000,0.310000,8.800000,0.084000,26.000000,45.000000,0.998240,3.380000,0.640000,10.100000,6
919,8.400000,0.360000,0.320000,2.200000,0.081000,32.000000,79.000000,0.996400,3.300000,0.720000,11.000000,6
920,8.400000,0.620000,0.120000,1.800000,0.072000,38.000000,46.000000,0.995040,3.380000,0.890000,11.800000,6
921,9.600000,0.410000,0.370000,2.300000,0.091000,10.000000,23.000000,0.997860,3.240000,0.560000,10.500000,5
922,8.400000,0.360000,0.320000,2.200000,0.081000,32.000000,79.000000,0.996400,3.300000,0.720000,11.000000,6
923,8.400000,0.620000,0.120000,1.800000,0.072000,38.000000,46.000000,0.995040,3.380000,0.890000,11.800000,6
924,6.800000,0.410000,0.310000,8.800000,0.084000,26.000000,45.000000,0.998240,3.380000,0.640000,10.100000,6
925,8.600000,0.470000,0.270000,2.300000,0.055000,14.000000,28.000000,0.995160,3.180000,0.800000,11.200000,5
926,8.600000,0.220000,0.360000,1.900000,0.064000,53.000000,77.000000,0.996040,3.470000,0.870000,11.000000,7
927,9.400000,0.240000,0.330000,2.300000,0.061000,52.000000,73.000000,0.997860,3.470000,0.900000,10.200000,6
928,8.400000,0.670000,0.190000,2.200000,0.093000,11.000000,75.000000,0.997360,3.200000,0.590000,9.200000,4
929,8.600000,0.470000,0.270000,2.300000,0.055000,14.000000,28.000000,0.995160,3.180000,0.800000,11.200000,5
930,8.700000,0.330000,0.380000,3.300000,0.063000,10.000000,19.000000,0.994680,3.300000,0.730000,12.000000,7
931,6.600000,0.610000,0.010000,1.900000,0.080000,8.000000,25.000000,0.997460,3.690000,0.730000,10.500000,5
932,7.400000,0.610000,0.010000,2.000000,0.074000,13.000000,38.000000,0.997480,3.480000,0.650000,9.800000,5
933,7.600000,0.400000,0.290000,1.900000,0.078000,29.000000,66.000000,0.997100,3.450000,0.590000,9.500000,6
934,7.400000,0.610000,0.010000,2.000000,0.074000,13.000000,38.000000,0.997480,3.480000,0.650000,9.800000,5
935,6.600000,0.610000,0.010000,1.900000,0.080000,8.000000,25.000000,0.997460,3.690000,0.730000,10.500000,5
936,8.800000,0.300000,0.380000,2.300000,0.060000,19.000000,72.000000,0.995430,3.390000,0.720000,11.800000,6
937,8.800000,0.300000,0.380000,2.300000,0.060000,19.000000,72.000000,0.995430,3.390000,0.720000,11.800000,6
938,12.000000,0.630000,0.500000,1.400000,0.071000,6.000000,26.000000,0.997910,3.070000,0.600000,10.400000,4
939,7.200000,0.380000,0.380000,2.800000,0.068000,23.000000,42.000000,0.993560,3.340000,0.720000,12.900000,7
